"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL599";"MELOXICAM";"ACTICAM|ANJESO|CONTACERA|COXICAM|EMDOCAM|FLEXICAM|INFLACAM|LOXICOM|Loxicom|MELFAX|MELOSUS|MELOVEM|MELOXICAM|MELOXIDOLOR|MELOXIDYL|MELOXIVET|MELOXORAL|METACAM|MOBIC|MOVATEC|N-1539|N1539|QMIIZ ODT|RECOCAM|REVITACAM|RHEUMOCAM|UH-AC 62XX|UH-AC-62 XX|UHAC-62XX|VIVLODEX";"N-1539|N1539|UH-AC 62XX|UH-AC-62 XX";"4.0";"Yabao Pharmaceutical Co Ltd Beijing|Iceutica Operations Llc|Heron Therapeutics Inc|Impax Laboratories Inc|Unichem Laboratories Ltd|Yung Shin Pharmaceutical Industrial Co Ltd|Zydus Pharmaceuticals Usa Inc|Ascent Pharmaceuticals Inc|Lupin Pharmaceuticals Inc|Chartwell Rx Sciences Llc";"'-icam'";"1997";"anti-inflammatory agents (isoxicam type)";"'-icam(-icam)'";"2000";"M01AC56 | M01AC06";"M01AC - Oxicams | M01AC - Oxicams";"M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS | M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS | M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory (nonsteroidal)";"US-8545879-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1";"InChI=1S/C14H13N3O4S2/c1-8-7-15-14(22-8)16-13(19)11-12(18)9-5-3-4-6-10(9)23(20,21)17(11)2/h3-7,18H,1-2H3,(H,15,16,19)";"False";"0"
"CHEMBL567597";"ARTEMISININ";"(+)-Artemisinin|ARTEMISININ|ARTEMISININUM|Artemisin|GNF-PF-5341|HUANGHUAHAOSU|NSC-369397|QING HAU SAU";"GNF-PF-5341|NSC-369397";"4.0";"";"'arte-'";"";"antimalarials (artemisin derivatives)";"'arte-(arte-)'";"";"P01BE01";"P01BE - Artemisinin and derivatives, plain";"P01B - ANTIMALARIALS";"P01 - ANTIPROTOZOALS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"";"None";"1:Synthetic Small Molecule";"1";"1";"Single Stereoisomer";"0";"1";"0";"0";"0";"Unknown";"C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4";"InChI=1S/C15H22O5/c1-8-4-5-11-9(2)12(16)17-13-15(11)10(8)6-7-14(3,18-13)19-20-15/h8-11,13H,4-7H2,1-3H3/t8-,9-,10+,11+,13-,14+,15-/m1/s1";"False";"0"
"CHEMBL661";"ALPRAZOLAM";"ALPRAZOLAM|ALPRAZOLAM CIV|NIRAVAM|NSC-760140|U 31,889|U-31,889|U-31889|XANAX|XANAX XR";"NSC-760140|U 31,889|U-31,889|U-31889";"4.0";"Heritage Pharmaceuticals Inc|Actavis Elizabeth Llc An Indirect Wholly Owned Sub Of Teva Pharmaceuticals Usa Inc|Actavis Laboratories Fl Inc|Ani Pharmaceuticals Inc|Watson Laboratories Inc|Impax Laboratories Inc|Upjohn Us 2 Llc|Amneal Pharmaceuticals Ny Llc|Actavis Elizabeth Llc|Hikma Pharmaceuticals Usa Inc";"";"1973";"";"";"1981";"N05BA12";"N05BA - Benzodiazepine derivatives";"N05B - ANXIOLYTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"Sedative-Hypnotic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2";"InChI=1S/C17H13ClN4/c1-11-20-21-16-10-19-17(12-5-3-2-4-6-12)14-9-13(18)7-8-15(14)22(11)16/h2-9H,10H2,1H3";"False";"0"
"CHEMBL1162";"NORETHINDRONE";"ANOVULE|AYGESTIN|Activella|Aygestin|CALLUNA VULGARIS|CALLUNA VULGARIS WHOLE|CAMILA|Combipatch|ERRIN|Femhrt|GESTEST|HEATHER|HEATHER WHOLE|INCASSIA|JENCYCLA|MENZOL|MICRONOR|MICRONOR HRT|NOR-QD|NORETHIDRONE|NORETHINDRONE|NORETHISTERON|NORETHISTERONE|NORETHISTERONUM|NORIDAY|NORLUTIN|NSC-9564|Norethindrone|Norlutate|PRIMOLUT N|SC-4640|TRIELLA|UTOVLAN";"NSC-9564|SC-4640";"4.0";"Pfizer Inc|Watson Pharmaceuticals Inc An Indirect Wholly Owned Sub Of Teva Pharmaceuticals Usa Inc|Parke Davis Div Warner Lambert Co|Allergan Sales Llc|Watson Laboratories Inc|Glenmark Generics Limited|Novast Laboratories Ltd|Barr Laboratories Inc|Warner Chilcott Inc|Mylan Laboratories Ltd";"";"";"";"";"1962";"G03DC02 | G03AC01";"G03DC - Estren derivatives | G03AC - Progestogens";"G03D - PROGESTOGENS | G03A - HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE";"G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM | G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM";"G - GENITO URINARY SYSTEM AND SEX HORMONES | G - GENITO URINARY SYSTEM AND SEX HORMONES";"Progestin";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"1";"Prescription Only";"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C";"InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3/t15-,16+,17+,18-,19-,20-/m0/s1";"False";"0"
"CHEMBL1140";"NIACINAMIDE";"FREEDERM|NIACIN (AS NIACINAMIDE)|NIACINAMID|NIACINAMIDE|NIATIN|NICAM|NICOBION|NICOTINAMIDE|NICOTINAMIDUM|NICOTINIC ACID AMIDE|NICOTYLAMIDE|NSC-13128|NSC-27452|Niacinamide|PAPULEX";"NSC-13128|NSC-27452";"4.0";"International Minerals Chemical Corp|Abraxis Pharmaceutical Products|Sandoz Inc|Hoffmann La Roche Inc|Teligent Pharma Inc|Sandoz Canada Inc|Watson Laboratories Inc|Baxter Healthcare Corp|Hospira Inc";"";"";"";"";"";"A11HA01";"A11HA - Other plain vitamin preparations";"A11H - OTHER PLAIN VITAMIN PREPARATIONS";"A11 - VITAMINS";"A - ALIMENTARY TRACT AND METABOLISM";"Vitamin (enzyme co-factor)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"0";"Prescription Only";"NC(=O)c1cccnc1";"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)";"False";"0"
"CHEMBL1297";"FENOPROFEN";"53858|FENOPROFEN|Fenoprofen|LILLY-53858|NSC-757813|Nalfon|PROGESIC";"53858|LILLY-53858|NSC-757813";"4.0";"Par Pharmaceutical Inc|Warner Chilcott Div Warner Lambert Co|Usl Pharma Inc|Xspire Pharma Llc|Ivax Pharmaceuticals Inc Sub Teva Pharmaceuticals Usa|Xspire Pharma|Strides Pharma Global Pte Ltd|Halsey Drug Co Inc|Dava Pharmaceuticals Inc|Ani Pharmaceuticals Inc";"'-profen'";"1971";"anti-inflammatory/analgesic agents (ibuprofen type)";"'-profen(-profen)'";"1976";"M01AE04";"M01AE - Propionic acid derivatives";"M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM";"Analgesic; Anti-Inflammatory,Anti-Inflammatory; Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Prescription Only";"CC(C(=O)O)c1cccc(Oc2ccccc2)c1";"InChI=1S/C15H14O3/c1-11(15(16)17)12-6-5-9-14(10-12)18-13-7-3-2-4-8-13/h2-11H,1H3,(H,16,17)";"False";"0"
"CHEMBL1448";"NICLOSAMIDE";"BAY 2353|BAY-2353|Ex A Lint|Lintex|NICLOCIDE|NICLOSAMIDE|NICLOSAMIDE (ANHYDROUS)|NICLOSAMIDE ANHYDROUS|NICLOSAMIDE, ANHYDROUS|NICLOSAMIDUM ANHYDROUS|NSC-178296|Nicloside|WR 46234|YOMESAN";"BAY 2353|BAY-2353|NSC-178296|WR 46234";"4.0";"Bayer Pharmaceuticals Corp";"";"1966";"";"";"1982";"P02DA01";"P02DA - Salicylic acid derivatives";"P02D - ANTICESTODALS";"P02 - ANTHELMINTICS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Anthelmintic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Discontinued";"O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O";"InChI=1S/C13H8Cl2N2O4/c14-7-1-4-12(18)9(5-7)13(19)16-11-3-2-8(17(20)21)6-10(11)15/h1-6,18H,(H,16,19)";"False";"0"
"CHEMBL1569487";"LORNOXICAM";"CTX|LORCAM|LORNOXICAM|NSC-759620|RO 13-9297|RO-13-9297|RO-139297|XEFO";"CTX|NSC-759620|RO 13-9297|RO-13-9297|RO-139297";"4.0";"";"'-icam'";"1993";"anti-inflammatory agents (isoxicam type)";"'-icam(-icam)'";"";"M01AC05";"M01AC - Oxicams";"M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory; Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O";"InChI=1S/C13H10ClN3O4S2/c1-17-10(13(19)16-9-4-2-3-5-15-9)11(18)12-7(23(17,20)21)6-8(14)22-12/h2-6,18H,1H3,(H,15,16,19)";"False";"0"
"CHEMBL55";"PENTAMIDINE";"GNF-Pf-3680|MB 800 FREE BASE|MB 800 [AS ISETHIONATE]|MB-800|MB-800 (AS ISETHIONATE)|MB-800 FREE BASE|MP-601205|NSC-9921|PENTACARINAT|PENTAM 300|PENTAMIDINE|PENTAMIDINE ISETIONATE|Pentamidine|RP 2512 FREE BASE|RP 2512 [AS ISETHIONATE)|RP-2512|RP-2512 FREE BASE";"GNF-Pf-3680|MB 800 FREE BASE|MB 800 [AS ISETHIONATE]|MB-800|MB-800 (AS ISETHIONATE)|MB-800 FREE BASE|NSC-9921|RP 2512 FREE BASE|RP 2512 [AS ISETHIONATE)|RP-2512|RP-2512 FREE BASE";"4.0";"Baxter Healthcare Corp Anesthesia And Critical Care|X-Gen Pharmaceuticals Inc|Fresenius Kabi Usa Llc|Avet Lifesciences Ltd|Xgen Pharmaceuticals Djb Inc|Seton Pharmaceuticals Llc|Watson Laboratories Inc|Armour Pharmaceutical Co|Hospira Inc";"'-amidine'";"2007";"pentamidine derivatives/analogues";"'-amidine(-amidine)'";"1984";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"1";"0";"Prescription Only";"N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1";"InChI=1S/C19H24N4O2/c20-18(21)14-4-8-16(9-5-14)24-12-2-1-3-13-25-17-10-6-15(7-11-17)19(22)23/h4-11H,1-3,12-13H2,(H3,20,21)(H3,22,23)";"False";"0"
"CHEMBL129";"ZIDOVUDINE";"3'-AZT|AZIDOTHYMIDINE|AZT|Azidothymidine|BW A509U|BW-A-509U|BW-A509U|BWA509U|COMPOUND S|COMPOUND-S|NSC-602670|RETROVIR|Retrovir|ZIDOVUDINE|ZIDOVUDINUM";"AZT|BW A509U|BW-A-509U|BW-A509U|COMPOUND S|COMPOUND-S|NSC-602670";"4.0";"Pharmacare Ltd|Aurobindo Pharma Ltd Inc|Liaoning Chengda Biotechnology Co Ltd|Micro Labs Ltd|Chartwell Rx Sciences Llc|Hikma Pharmaceuticals Usa Inc|Mylan Laboratories Ltd|Strides Pharma Global Pte Ltd|Hetero Labs Ltd Unit V|Lupin Ltd";"'-vudine'";"1987";"antineoplastics; antivirals (zidovudine group) (exception: edoxudine)";"'-vudine(-vudine)'";"1987";"J05AF01";"J05AF - Nucleoside and nucleotide reverse transcriptase inhibitors";"J05A - DIRECT ACTING ANTIVIRALS";"J05 - ANTIVIRALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"Antiviral";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"1";"1";"0";"1";"Prescription Only";"Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O";"InChI=1S/C10H13N5O4/c1-5-3-15(10(18)12-9(5)17)8-2-6(13-14-11)7(4-16)19-8/h3,6-8,16H,2,4H2,1H3,(H,12,17,18)/t6-,7+,8+/m0/s1";"False";"0"
"CHEMBL696";"ETHOSUXIMIDE";"CI-366|CN-10,395|CN-10395|EMESIDE|ETHOSUXIMIDE|ETHOSUXIMIDUM|NSC-64013|PM-671|PYKNOLEPSINUM|SUXINUTIN|ZARONTIN";"CI-366|CN-10,395|CN-10395|NSC-64013|PM-671";"4.0";"Akorn Operating Co Llc|Parke Davis Div Warner Lambert Co|Mikart Llc|Heritage Pharmaceuticals Inc|Parke-Davis Division Of Pfizer Inc|Puracap Pharmaceutical Llc|Teva Pharmaceuticals Usa|Strides Pharma Global Pte Ltd|Bionpharma Inc|Pharmaceutical Associates Inc";"";"1962";"";"";"1960";"N03AD51 | N03AD01";"N03AD - Succinimide derivatives | N03AD - Succinimide derivatives";"N03A - ANTIEPILEPTICS | N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS | N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM | N - NERVOUS SYSTEM";"Anticonvulsant";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"CCC1(C)CC(=O)NC1=O";"InChI=1S/C7H11NO2/c1-3-7(2)4-5(9)8-6(7)10/h3-4H2,1-2H3,(H,8,9,10)";"False";"0"
"CHEMBL483254";"PANOBINOSTAT";"FARYDAK|LBH-589|LBH589|PANOBINOSTAT|PANOBINOSTAT HYDRATE";"LBH-589|LBH589";"4.0";"Secura Bio Inc";"'-stat'";"2011";"enzyme inhibitors: histone deacetylase inhibitors";"'-stat(-stat (-inostat))'";"2015";"L01XH03";"L01XH - Histone deacetylase (HDAC) inhibitors";"L01X - OTHER ANTINEOPLASTIC AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"US-7989494-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1";"InChI=1S/C21H23N3O2/c1-15-18(19-4-2-3-5-20(19)23-15)12-13-22-14-17-8-6-16(7-9-17)10-11-21(25)24-26/h2-11,22-23,26H,12-14H2,1H3,(H,24,25)/b11-10+";"False";"1"
"CHEMBL43064";"CINNARIZINE";"516 MD|516-MD|APLACTAN|APLEXAL|ARTATE|CARECIN|CEREBOLAN|CEREPAR|CINAPERAZINE|CINARIZINE|CINAZYN|CINNACET|CINNAGERON|CINNARIZINE|CINNIPIRINE|CORATHIEM|DENAPOL|DIMITRON|EGLEN|FOLCODAL|GIGANTEN|GLANIL|HILACTAN|IXERTOL|KATOSERAN|LABYRIN|MARZINE R.F.|MIDRONAL|MITRONAL|MYLAN TRAVEL SICKNESS|NSC-758400|OLAMIN|PROCESSINE|R 1575|R 516|R-1575|R-516|SEDATROMIN|SEPAN|SIPTAZIN|SPADERIZINE|STUGERON|STUGERON FTE|STUNARONE|STUTGERON|STUTGIN|Stugeron";"516 MD|516-MD|NSC-758400|R 1575|R 516|R-1575|R-516";"4.0";"";"";"1962";"";"";"";"N07CA02 | N07CA52";"N07CA - Antivertigo preparations | N07CA - Antivertigo preparations";"N07C - ANTIVERTIGO PREPARATIONS | N07C - ANTIVERTIGO PREPARATIONS";"N07 - OTHER NERVOUS SYSTEM DRUGS | N07 - OTHER NERVOUS SYSTEM DRUGS";"N - NERVOUS SYSTEM | N - NERVOUS SYSTEM";"Antihistaminic";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Unknown";"C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1";"InChI=1S/C26H28N2/c1-4-11-23(12-5-1)13-10-18-27-19-21-28(22-20-27)26(24-14-6-2-7-15-24)25-16-8-3-9-17-25/h1-17,26H,18-22H2/b13-10+";"False";"0"
"CHEMBL27";"PROPRANOLOL";".BETA.-PROPRANOLOL|AY-64043-|BETALONG|DL-PROPRANOLOL|EUPROVASIN|Inderal|Inderide-40/25|Inderide-80/25|PROPRANOLOL|PROPRASYLYT|Propranolol|REDUCOR";"AY-64043-";"4.0";"Inwood Laboratories Inc Sub Forest Laboratories Inc|Dava Pharmaceuticals Inc|Wyeth Ayerst Laboratories|Ani Pharmaceuticals Inc|Interpharm Inc|Watson Laboratories Inc|Duramed Pharmaceuticals Inc Sub Barr Laboratories Inc|Chartwell Injectables Llc|Impax Laboratories Inc|Zydus Pharmaceuticals Usa Inc";"'-olol'";"1965";"beta-blockers (propranolol type)";"'-olol(-olol)'";"1967";"C07AA05";"C07AA - Beta blocking agents, non-selective";"C07A - BETA BLOCKING AGENTS";"C07 - BETA BLOCKING AGENTS";"C - CARDIOVASCULAR SYSTEM";"Cardiac Depressant (anti-arrhythmic); Anti-Adrenergic (beta-receptor)";"US-8338489-B2";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"1";"0";"1";"Prescription Only";"CC(C)NCC(O)COc1cccc2ccccc12";"InChI=1S/C16H21NO2/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16/h3-9,12,14,17-18H,10-11H2,1-2H3";"False";"0"
"CHEMBL302795";"TENOXICAM";"MOBIFLEX|NSC-758397|RO 12-0068|RO 12-0068/000|RO-120068000|TENOXICAM|TILCOTIL";"NSC-758397|RO 12-0068|RO 12-0068/000|RO-120068000";"4.0";"";"'-icam'";"1987";"anti-inflammatory agents (isoxicam type)";"'-icam(-icam)'";"";"M01AC02";"M01AC - Oxicams";"M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O";"InChI=1S/C13H11N3O4S2/c1-16-10(13(18)15-9-4-2-3-6-14-9)11(17)12-8(5-7-21-12)22(16,19)20/h2-7,17H,1H3,(H,14,15,18)";"False";"0"
"CHEMBL535";"SUNITINIB";"NSC-736511|NSC-750690|SU-011248|SU-11248|SU011248|SUNITINIB|SUTENT|Sunitinib Accord|Sutent";"NSC-736511|NSC-750690|SU-011248|SU-11248|SU011248";"4.0";"Mylan Pharmaceuticals Inc|Teva Pharmaceuticals Usa|Cp Pharmaceuticals International Cv|Dr Reddys Laboratories Ltd|Sun Pharmaceutical Industries Ltd|Novugen Oncology Sdn Bhd";"'-tinib'";"";"tyrosine kinase inhibitors";"'-tinib(-tinib)'";"2006";"L01EX01";"L01EX - Other protein kinase inhibitors";"L01E - PROTEIN KINASE INHIBITORS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"InChI=1S/C22H27FN4O2/c1-5-27(6-2)10-9-24-22(29)20-13(3)19(25-14(20)4)12-17-16-11-15(23)7-8-18(16)26-21(17)28/h7-8,11-12,25H,5-6,9-10H2,1-4H3,(H,24,29)(H,26,28)/b17-12-";"False";"0"
"CHEMBL8";"CIPROFLOXACIN";"BAY O 9867 FREE BASE|BAY Q 3939|BAY-O-9867 FREE BASE|BAY-Q-3939|BAYQ3939|CETRAXAL|CIPRO|CIPROFLOXACIN|CIPROFLOXACINUM|Ciloxan|Ciprobay|NSC-758467|OTIPRIO|Velmonit";"BAY O 9867 FREE BASE|BAY Q 3939|BAY-O-9867 FREE BASE|BAY-Q-3939|BAYQ3939|NSC-758467";"4.0";"Bayer Healthcare Pharmaceuticals Inc|Chartwell Life Molecules Llc|Unique Pharmaceutical Laboratories A Div Of Jb Chemicals And Pharmaceuticals Ltd|Amring Pharmaceuticals Inc|Carlsbad Technology Inc|Ani Pharmaceuticals Inc|Watson Laboratories Inc|Teva Pharmaceuticals Usa|Pliva Inc|Hikma Farmaceutica (Portugal) Sa";"'-oxacin'";"1987";"antibacterials (quinolone derivatives)";"'-oxacin(-oxacin)'";"1987";"J01MA02 | S03AA07 | S01AE03 | S02AA15";"J01MA - Fluoroquinolones | S03AA - Antiinfectives | S01AE - Fluoroquinolones | S02AA - Antiinfectives";"J01M - QUINOLONE ANTIBACTERIALS | S03A - ANTIINFECTIVES | S01A - ANTIINFECTIVES | S02A - ANTIINFECTIVES";"J01 - ANTIBACTERIALS FOR SYSTEMIC USE | S03 - OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS | S01 - OPHTHALMOLOGICALS | S02 - OTOLOGICALS";"J - ANTIINFECTIVES FOR SYSTEMIC USE | S - SENSORY ORGANS | S - SENSORY ORGANS | S - SENSORY ORGANS";"Antibacterial";"US-8318817-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"1";"1";"Prescription Only";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"InChI=1S/C17H18FN3O3/c18-13-7-11-14(8-15(13)20-5-3-19-4-6-20)21(10-1-2-10)9-12(16(11)22)17(23)24/h7-10,19H,1-6H2,(H,23,24)";"False";"0"
"CHEMBL170";"QUININE";"(8S,9R)-6'-METHOXYCINCHONAN-9-OL|CHININUM PURUM|NSC-192949|QUININE|Quinine|REZQUIN|WR297608";"NSC-192949|WR297608";"4.0";"Aurobindo Pharma Usa Inc|Lupin Ltd|Sun Pharmaceutical Industries Inc|Teva Pharmaceuticals Usa|Novast Laboratories Ltd|Amneal Pharmaceuticals";"'sal-'";"1980";"anti-inflammatory agents (salicylic acid derivatives)";"'sal-(sal-)'";"2005";"M09AA72 | P01BC01";"M09AA - Quinine and derivatives | P01BC - Methanolquinolines";"M09A - OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM | P01B - ANTIMALARIALS";"M09 - OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM | P01 - ANTIPROTOZOALS";"M - MUSCULO-SKELETAL SYSTEM | P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Antimalarial,Deterrent (smoking)";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"1";"Prescription Only";"C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12";"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19-,20+/m0/s1";"False";"0"
"CHEMBL1463";"FLUCYTOSINE";"ALCOBON|ANCOBON|ANCOTIL|Ancoban|FLUCYTOSINE|FLUCYTOSINUM|Flourocytosine|Fluorocytosine|NSC-103805|RO 2-9915|RO-2-9915|RO-29915";"NSC-103805|RO 2-9915|RO-2-9915|RO-29915";"4.0";"Aurobindo Pharma Ltd|Hikma Pharmaceuticals Usa Inc|Bausch Health Us Llc|Novel Laboratories Inc|Sigmapharm Laboratories Llc|Strides Pharma Global Pte Ltd";"";"1969";"";"";"1971";"J02AX01 | D01AE21";"J02AX - Other antimycotics for systemic use | D01AE - Other antifungals for topical use";"J02A - ANTIMYCOTICS FOR SYSTEMIC USE | D01A - ANTIFUNGALS FOR TOPICAL USE";"J02 - ANTIMYCOTICS FOR SYSTEMIC USE | D01 - ANTIFUNGALS FOR DERMATOLOGICAL USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE | D - DERMATOLOGICALS";"Antifungal";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"Nc1nc(=O)[nH]cc1F";"InChI=1S/C4H4FN3O/c5-2-1-7-4(9)8-3(2)6/h1H,(H3,6,7,8,9)";"False";"0"
"CHEMBL817";"TOLAZAMIDE";"NSC-70762|TOLAZAMIDE|TOLINASE|U-17835";"NSC-70762|U-17835";"4.0";"Cosette Pharmaceuticals Inc|Mylan Pharmaceuticals Inc|Par Pharmaceutical Inc|Usl Pharma Inc|Superpharm Corp|Pharmacia And Upjohn Co|Chartwell Rx Sciences Llc|Sun Pharmaceutical Industries Inc|Interpharm Inc|Watson Laboratories Inc";"";"1964";"";"";"1966";"A10BB05";"A10BB - Sulfonylureas";"A10B - BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS";"A10 - DRUGS USED IN DIABETES";"A - ALIMENTARY TRACT AND METABOLISM";"Antidiabetic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1";"InChI=1S/C14H21N3O3S/c1-12-6-8-13(9-7-12)21(19,20)16-14(18)15-17-10-4-2-3-5-11-17/h6-9H,2-5,10-11H2,1H3,(H2,15,16,18)";"False";"0"
