"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL2109882";"TRISILICATE";"";"";"4.0";"Guardian Drug Co Inc|Novartis Consumer Health Inc|Pennex Products Co Inc|Chattem Inc Dba Sanofi Consumer Healthcare";"";"";"";"";"1983";"";"";"";"";"";"";"None";"9:Inorganic";"0";"0";"Unknown";"0";"1";"0";"0";"0";"Over the Counter";"O=[Si](O)O[Si](O)(O)O[Si](=O)O";"InChI=1S/H4O8Si3/c1-9(2)7-11(5,6)8-10(3)4/h1,3,5-6H";"False";"0"
"CHEMBL930";"GLUTAMINE";"ENDARI|FEMA NO. 3684|GLUTAMINE|L-GLUTAMINE|LEVOGLUTAMIDE|NSC-27421|NUTRESTORE";"FEMA NO. 3684|NSC-27421";"4.0";"Emmaus Medical Inc";"";"2002";"";"";"2004";"A16AA03";"A16AA - Amino acids and derivatives";"A16A - OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS";"A16 - OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS";"A - ALIMENTARY TRACT AND METABOLISM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"NC(=O)CC[C@H](N)C(=O)O";"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1";"False";"0"
"CHEMBL356388";"ETAZOLATE";"EHT-0202|ETAZOLATE|Etazolate|SQ-20009";"EHT-0202|SQ-20009";"2.0";"";"";"1975";"";"";"";"";"";"";"";"";"Antipsychotic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C";"InChI=1S/C14H19N5O2/c1-5-19-13-10(8-16-19)12(18-17-9(3)4)11(7-15-13)14(20)21-6-2/h7-8H,5-6H2,1-4H3,(H,15,18)";"False";"0"
"CHEMBL2106424";"MECRYLATE";"ARON ALPHA A|CYANOACRYLATE|MECRILATE|MECRYLATE|METHYL CYANOACRYLATE";"";"3.0";"";"";"1969";"";"";"";"";"";"";"";"";"Surgical Aid (tissue adhesive)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C=C(C#N)C(=O)OC";"InChI=1S/C5H5NO2/c1-4(3-6)5(7)8-2/h1H2,2H3";"False";"0"
"CHEMBL452461";"PERZINFOTEL";"EAA-090|PERZINFOTEL";"EAA-090";"2.0";"";"";"2004";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2";"InChI=1S/C9H13N2O5P/c12-8-6-7(9(8)13)11(3-1-2-10-6)4-5-17(14,15)16/h10H,1-5H2,(H2,14,15,16)";"False";"0"
"CHEMBL2103992";"BENORTERONE";"BENORTERONE|SK&F 7690";"SK&F 7690";"2.0";"";"'-terone'";"1964";"antiandrogens";"'-terone(-terone)'";"";"";"";"";"";"";"Anti-Androgen";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"C[C@]12CCC(=O)C=C1C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O";"InChI=1S/C19H28O2/c1-17-7-4-13(20)10-12(17)11-14-15(17)5-8-18(2)16(14)6-9-19(18,3)21/h10,14-16,21H,4-9,11H2,1-3H3/t14-,15+,16+,17+,18+,19+/m1/s1";"False";"0"
"CHEMBL2078910";"MEPIPERPHENIDOL";"MEPIPERPHENIDOL CATION|MEPIPERPHENIDOL ION";"";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CC(C)C(c1ccccc1)C(O)CC[N+]1(C)CCCCC1";"InChI=1S/C19H32NO/c1-16(2)19(17-10-6-4-7-11-17)18(21)12-15-20(3)13-8-5-9-14-20/h4,6-7,10-11,16,18-19,21H,5,8-9,12-15H2,1-3H3/q+1";"False";"0"
"CHEMBL2110601";"AMIQUINSIN";"AMIQUINSIN";"";"-1.0";"";"";"1966";"";"";"";"";"";"";"";"";"Antihypertensive";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COc1cc2nccc(N)c2cc1OC";"InChI=1S/C11H12N2O2/c1-14-10-5-7-8(12)3-4-13-9(7)6-11(10)15-2/h3-6H,1-2H3,(H2,12,13)";"False";"0"
"CHEMBL298312";"METACRESOL";"METACRESOL";"";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"Antifungal (veterinary); Antiseptic (topical); Antifungal";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1cccc(O)c1";"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3";"False";"0"
"CHEMBL590754";"FILAMINAST";"FILAMINAST|WAY-PDA-641";"WAY-PDA-641";"2.0";"";"'-ast'";"1996";"antiasthmatics/antiallergics (not acting primarily as antihistamines)";"'-ast(-ast)'";"";"";"";"";"";"";"Anti-Asthmatic (selective phosphodiesterase IV inhibitor)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1";"InChI=1S/C15H20N2O4/c1-10(17-21-15(16)18)11-7-8-13(19-2)14(9-11)20-12-5-3-4-6-12/h7-9,12H,3-6H2,1-2H3,(H2,16,18)/b17-10+";"False";"0"
"CHEMBL58711";"TIVIRAPINE";"NSC-636661|R-87027|TIVIRAPINE";"NSC-636661|R-87027";"2.0";"";"'-pine; -vir-'";"";"tricyclic compounds; antivirals";"'-pine(-pine); -vir-(-vir-)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C";"InChI=1S/C16H20ClN3S/c1-10(2)6-7-19-9-12-13(17)4-5-14-15(12)20(8-11(19)3)16(21)18-14/h4-6,11H,7-9H2,1-3H3,(H,18,21)/t11-/m0/s1";"False";"0"
"CHEMBL2106919";"METAPRAMINE";"METAPRAMINE";"";"2.0";"";"'-pramine'";"";"antidepressants (imipramine type)";"'-pramine(-pramine)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CNC1Cc2ccccc2N(C)c2ccccc21";"InChI=1S/C16H18N2/c1-17-14-11-12-7-3-5-9-15(12)18(2)16-10-6-4-8-13(14)16/h3-10,14,17H,11H2,1-2H3";"False";"0"
"CHEMBL3990514";"LEVOXADROL";"LEVOXADROL";"";"-1.0";"";"";"1962";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"c1ccc(C2(c3ccccc3)OC[C@@H]([C@H]3CCCCN3)O2)cc1";"InChI=1S/C20H23NO2/c1-3-9-16(10-4-1)20(17-11-5-2-6-12-17)22-15-19(23-20)18-13-7-8-14-21-18/h1-6,9-12,18-19,21H,7-8,13-15H2/t18-,19+/m1/s1";"False";"0"
"CHEMBL2107447";"NETICONAZOLE";"NETICONAZOLE|NETICONAZOLE HYDROCHLORIDE";"";"2.0";"";"'-conazole'";"";"systemic antifungals (miconazole type)";"'-conazole(-conazole)'";"";"D01AC21";"D01AC - Imidazole and triazole derivatives";"D01A - ANTIFUNGALS FOR TOPICAL USE";"D01 - ANTIFUNGALS FOR DERMATOLOGICAL USE";"D - DERMATOLOGICALS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCCCOc1ccccc1/C(=C\SC)n1ccnc1";"InChI=1S/C17H22N2OS/c1-3-4-7-12-20-17-9-6-5-8-15(17)16(13-21-2)19-11-10-18-14-19/h5-6,8-11,13-14H,3-4,7,12H2,1-2H3/b16-13+";"False";"0"
"CHEMBL417799";"SANGUINARIUM";"PSEUDOCHELERYTHRINE|SANGROVIT|SANGUINARIN|SANGUINARINE";"";"2.0";"";"'-ium'";"1992";"quaternary ammonium derivatives";"'-ium(-ium)'";"";"";"";"";"";"";"Antifungal; Anti-Inflammatory; Antimicrobial";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3";"InChI=1S/C20H14NO4/c1-21-8-15-12(4-5-16-20(15)25-10-22-16)13-3-2-11-6-17-18(24-9-23-17)7-14(11)19(13)21/h2-8H,9-10H2,1H3/q+1";"False";"0"
"CHEMBL2104245";"BORNELONE";"BORNELONE";"";"2.0";"";"";"1979";"";"";"";"";"";"";"";"";"Ultraviolet Screen";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C";"InChI=1S/C14H20O/c1-10(15)5-4-6-13-11-7-8-12(9-11)14(13,2)3/h4-6,11-12H,7-9H2,1-3H3/b5-4+,13-6-";"False";"0"
"CHEMBL122455";"LIDADRONIC ACID";"IG-9402|IG9402|LIDADRONIC ACID|Lidadronic acid";"IG-9402|IG9402";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CN(C)CCC(N)(P(=O)(O)O)P(=O)(O)O";"InChI=1S/C5H16N2O6P2/c1-7(2)4-3-5(6,14(8,9)10)15(11,12)13/h3-4,6H2,1-2H3,(H2,8,9,10)(H2,11,12,13)";"False";"0"
"CHEMBL2104058";"CARPRAZIDIL";"CARPRAZIDIL";"";"2.0";"";"'-dil'";"";"vasodilators (undefined group)";"'-dil(-dil)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COC(=O)Nc1cc(N2CC=CCC2)nc2nc(=O)on12";"InChI=1S/C12H13N5O4/c1-20-11(18)14-9-7-8(16-5-3-2-4-6-16)13-10-15-12(19)21-17(9)10/h2-3,7H,4-6H2,1H3,(H,14,18)";"False";"0"
"CHEMBL4594413";"JBPOS-0101";"JBPOS-0101|JBPOS0101";"JBPOS-0101|JBPOS0101";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"C[C@H](OC(N)=O)[C@@H](O)c1ccccc1Cl";"InChI=1S/C10H12ClNO3/c1-6(15-10(12)14)9(13)7-4-2-3-5-8(7)11/h2-6,9,13H,1H3,(H2,12,14)/t6-,9+/m0/s1";"False";"0"
"CHEMBL2105202";"LOMEVACTONE";"LOMEVACTONE";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CC1CC(c2ccc(Cl)cc2)C(c2ccccc2)C(=O)O1";"InChI=1S/C18H17ClO2/c1-12-11-16(13-7-9-15(19)10-8-13)17(18(20)21-12)14-5-3-2-4-6-14/h2-10,12,16-17H,11H2,1H3";"False";"0"
"CHEMBL2105222";"PRAZITONE";"AGN 511 [AS HYDROCHLORIDE]|PRAZITONE";"AGN 511 [AS HYDROCHLORIDE]";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1";"InChI=1S/C16H19N3O3/c20-13-16(11-6-2-1-3-7-11,14(21)19-15(22)18-13)10-12-8-4-5-9-17-12/h1-3,6-7,12,17H,4-5,8-10H2,(H2,18,19,20,21,22)";"False";"0"
"CHEMBL2105466";"TERBEQUINIL";"TERBEQUINIL";"";"2.0";"";"'-quinil'";"";"benzodiazepine receptor agonists, partial agonists, inverse agonists (quinolone derivatives)";"'-quinil(-quinil)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCNC(=O)c1cn(COC)c2ccccc2c1=O";"InChI=1S/C15H18N2O3/c1-3-8-16-15(19)12-9-17(10-20-2)13-7-5-4-6-11(13)14(12)18/h4-7,9H,3,8,10H2,1-2H3,(H,16,19)";"False";"0"
"CHEMBL2103973";"AZABON";"AZABON";"";"2.0";"";"";"1966";"";"";"";"";"";"";"";"";"Stimulant (central)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1";"InChI=1S/C14H20N2O2S/c15-13-5-7-14(8-6-13)19(17,18)16-9-11-1-2-12(10-16)4-3-11/h5-8,11-12H,1-4,9-10,15H2";"False";"0"
"CHEMBL2104671";"FOSOPAMINE";"FOSOPAMINE";"";"2.0";"";"'fos-; -pamine'";"";"phosphoro-derivatives; dopaminergics (butopamine type)";"'fos-(fos-); -pamine(-pamine)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CNCCc1ccc(OP(=O)(O)O)c(O)c1";"InChI=1S/C9H14NO5P/c1-10-5-4-7-2-3-9(8(11)6-7)15-16(12,13)14/h2-3,6,10-11H,4-5H2,1H3,(H2,12,13,14)";"False";"0"
"CHEMBL2110570";"TECHNETIUM GLUCEPTATE";"";"";"4.0";"Draximage Inc|Bristol Myers Squibb Pharma Co";"";"";"";"";"1978";"";"";"";"";"";"Radioactive Agent";"None";"1:Synthetic Small Molecule";"0";"0";"Unknown";"0";"0";"1";"0";"0";"Discontinued";"";"";"False";"0"
"CHEMBL2106474";"VOLAZOCINE";"VOLAZOCINE|WIN 23,200|WIN-23200";"WIN 23,200|WIN-23200";"2.0";"";"'-azocine'";"1967";"narcotic antagonists/agonists (6,7-benzomorphan derivatives)";"'-azocine(-azocine)'";"";"";"";"";"";"";"Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CC1C2Cc3ccccc3C1(C)CCN2CC1CC1";"InChI=1S/C18H25N/c1-13-17-11-15-5-3-4-6-16(15)18(13,2)9-10-19(17)12-14-7-8-14/h3-6,13-14,17H,7-12H2,1-2H3";"False";"0"
"CHEMBL2218922";"LORTALAMINE";"LM-1404|LORTALAMINE";"LM-1404";"2.0";"";"";"1986";"";"";"";"";"";"";"";"";"Antidepressant";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1";"InChI=1S/C15H17ClN2O2/c1-18-5-4-15-12(8-18)10(7-14(19)17-15)11-6-9(16)2-3-13(11)20-15/h2-3,6,10,12H,4-5,7-8H2,1H3,(H,17,19)";"False";"0"
"CHEMBL2105274";"OXIBETAINE";"OXIBETAINE";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C[N+](C)(CCO)CC(=O)[O-]";"InChI=1S/C6H13NO3/c1-7(2,3-4-8)5-6(9)10/h8H,3-5H2,1-2H3";"False";"0"
"CHEMBL2105216";"NONAPERONE";"NONAPERONE";"";"2.0";"";"'-perone'";"";"antianxiety agents/neuroleptics (4'-fluoro-4-piperidinobutyrophenone derivatives)";"'-perone(-perone)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1";"InChI=1S/C18H24FNO/c19-17-9-7-16(8-10-17)18(21)2-1-11-20-12-14-3-4-15(13-20)6-5-14/h7-10,14-15H,1-6,11-13H2";"False";"0"
"CHEMBL3989874";"BARIUM HYDROXIDE LIME";"BARIUM HYDROXIDE LIME|CAUSTIC BARYTA";"";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"9:Inorganic";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"[Ba+2].[Ca+2].[OH-].[OH-].[OH-].[OH-]";"InChI=1S/Ba.Ca.4H2O/h;;4*1H2/q2*+2;;;;/p-4";"False";"0"
"CHEMBL2104701";"METHAMOCTOL";"ARANTHOL|METHAMOCTOL|N-METHYLHEPTAMINOL";"";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CNC(C)CCCC(C)(C)O";"InChI=1S/C9H21NO/c1-8(10-4)6-5-7-9(2,3)11/h8,10-11H,5-7H2,1-4H3";"False";"0"
"CHEMBL2107596";"ZOMEBAZAM";"ZOMEBAZAM";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C";"InChI=1S/C15H16N4O2/c1-10-14-15(18(3)16-10)17(2)12(20)9-13(21)19(14)11-7-5-4-6-8-11/h4-8H,9H2,1-3H3";"False";"0"
"CHEMBL2110830";"ESTRAZINOL";"ESTRAZINOL";"";"-1.0";"";"'estr-'";"1967";"estrogens";"'estr-(estr-)'";"";"";"";"";"";"";"Estrogen";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"C#C[C@]1(O)CC[C@H]2N3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C";"InChI=1S/C20H25NO2/c1-4-20(22)11-8-18-19(20,2)10-7-17-16-6-5-15(23-3)13-14(16)9-12-21(17)18/h1,5-6,13,17-18,22H,7-12H2,2-3H3/t17-,18-,19+,20+/m1/s1";"False";"0"
"CHEMBL2106596";"OXISURAN";"ISMISUPREN|NSC-356716|OXISURAN|W 6495|W-6495";"NSC-356716|W 6495|W-6495";"2.0";"";"";"1971";"";"";"";"";"";"";"";"";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C[S+]([O-])CC(=O)c1ccccn1";"InChI=1S/C8H9NO2S/c1-12(11)6-8(10)7-4-2-3-5-9-7/h2-5H,6H2,1H3";"False";"0"
"CHEMBL2105586";"VINCANTRIL";"VINCANTRIL";"";"2.0";"";"'-tril; vin-'";"";"endopeptidase inhibitors; vinca alkaloids";"'-tril(-tril); vin-(vin-)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"O=C1CCC2NCCc3c2n1c1ccc(Cl)cc31";"InChI=1S/C14H13ClN2O/c15-8-1-3-12-10(7-8)9-5-6-16-11-2-4-13(18)17(12)14(9)11/h1,3,7,11,16H,2,4-6H2";"False";"0"
"CHEMBL2111124";"TAZADOLENE";"TAZADOLENE";"";"-1.0";"";"'-adol-'";"1985";"analgesics (mixed opiate receptor agonists/antagonists)";"'-adol-(-adol-)'";"";"";"";"";"";"";"Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"C(=C1\CCCCC1N1CCC1)\c1ccccc1";"InChI=1S/C16H21N/c1-2-7-14(8-3-1)13-15-9-4-5-10-16(15)17-11-6-12-17/h1-3,7-8,13,16H,4-6,9-12H2/b15-13+";"False";"0"
"CHEMBL2110600";"CARBANTEL LAURYL";"CARBANTEL";"";"-1.0";"";"'-antel'";"1976";"anthelmintics (undefined group)";"'-antel(-antel)'";"";"";"";"";"";"";"Anthelmintic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCCC(=N)NC(=O)Nc1ccc(Cl)cc1";"InChI=1S/C12H16ClN3O/c1-2-3-4-11(14)16-12(17)15-10-7-5-9(13)6-8-10/h5-8H,2-4H2,1H3,(H3,14,15,16,17)";"False";"0"
"CHEMBL2104363";"INICARONE";"INICARONE|NSC-267421";"NSC-267421";"2.0";"";"'-arone'";"";"antiarrhythmics";"'-arone(-arone)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CC(C)c1oc2ccccc2c1C(=O)c1ccncc1";"InChI=1S/C17H15NO2/c1-11(2)17-15(13-5-3-4-6-14(13)20-17)16(19)12-7-9-18-10-8-12/h3-11H,1-2H3";"False";"0"
"CHEMBL2105321";"RANIMYCIN";"RANCINAMYCIN II|RANIMYCIN|U 25873|U-25,873|U-25873";"U 25873|U-25,873|U-25873";"2.0";"";"'-mycin'";"1968";"antibiotics (Streptomyces strain)";"'-mycin(-mycin)'";"";"";"";"";"";"";"Antibacterial";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CCCCC(=O)OC1C(C=O)=CC(O)C(O)C1O";"InChI=1S/C12H18O6/c1-2-3-4-9(15)18-12-7(6-13)5-8(14)10(16)11(12)17/h5-6,8,10-12,14,16-17H,2-4H2,1H3";"False";"0"
"CHEMBL2105391";"PROTIOFATE";"PROTIOFATE";"";"2.0";"";"";"";"";"";"";"G01AX13";"G01AX - Other antiinfectives and antiseptics";"G01A - ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS";"G01 - GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS";"G - GENITO URINARY SYSTEM AND SEX HORMONES";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCOC(=O)c1sc(C(=O)OCCC)c(O)c1O";"InChI=1S/C12H16O6S/c1-3-5-17-11(15)9-7(13)8(14)10(19-9)12(16)18-6-4-2/h13-14H,3-6H2,1-2H3";"False";"0"
"CHEMBL2106740";"PIMETREMIDE";"PIMETREMIDE|PIMEVERINE";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CN(Cc1cccnc1)C(=O)C(CO)c1ccccc1";"InChI=1S/C16H18N2O2/c1-18(11-13-6-5-9-17-10-13)16(20)15(12-19)14-7-3-2-4-8-14/h2-10,15,19H,11-12H2,1H3";"False";"0"
"CHEMBL2106861";"NIFURETHAZONE";"NIFURAMIZONE|NIFURETHAZONE|NSC-6487";"NSC-6487";"2.0";"";"'nifur-'";"";"5-nitrofuran derivatives";"'nifur-(nifur-)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CN(C)CCN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O";"InChI=1S/C10H15N5O4/c1-13(2)5-6-14(10(11)16)12-7-8-3-4-9(19-8)15(17)18/h3-4,7H,5-6H2,1-2H3,(H2,11,16)/b12-7+";"False";"0"
"CHEMBL2008544";"ETYMEMAZINE";"ETHOTRIMEPRAZINE|ETHYLISOBUTRAZINE|ETYMEMAZINE";"";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2";"InChI=1S/C20H26N2S/c1-5-16-10-11-20-18(12-16)22(14-15(2)13-21(3)4)17-8-6-7-9-19(17)23-20/h6-12,15H,5,13-14H2,1-4H3";"False";"0"
"CHEMBL2104389";"BUTYNAMINE";"BUTYNAMINE";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C#CC(C)(C)N(C)C(C)(C)C";"InChI=1S/C10H19N/c1-8-10(5,6)11(7)9(2,3)4/h1H,2-7H3";"False";"0"
"CHEMBL2105108";"ISAGLIDOLE";"ISAGLIDOLE";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Fc1cccc2c1CN(NC1=NCCN1)C2";"InChI=1S/C11H13FN4/c12-10-3-1-2-8-6-16(7-9(8)10)15-11-13-4-5-14-11/h1-3H,4-7H2,(H2,13,14,15)";"False";"0"
"CHEMBL1742425";"CINAMOLOL";"CINAMOLOL";"";"2.0";"";"'-olol'";"";"beta-blockers (propranolol type)";"'-olol(-olol)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"COC(=O)/C=C/c1ccccc1OCC(O)CNC(C)C";"InChI=1S/C16H23NO4/c1-12(2)17-10-14(18)11-21-15-7-5-4-6-13(15)8-9-16(19)20-3/h4-9,12,14,17-18H,10-11H2,1-3H3/b9-8+";"False";"0"
"CHEMBL3989447";"SALMISTEINE";"SALMISTEINE";"";"2.0";"";"'sal-'";"";"anti-inflammatory agents (salicylic acid derivatives)";"'sal-(sal-)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CC(=O)N[C@@H](CSC(=O)c1ccccc1OC(C)=O)C(=O)O";"InChI=1S/C14H15NO6S/c1-8(16)15-11(13(18)19)7-22-14(20)10-5-3-4-6-12(10)21-9(2)17/h3-6,11H,7H2,1-2H3,(H,15,16)(H,18,19)/t11-/m0/s1";"False";"0"
"CHEMBL2105544";"AMPHECLORAL";"AMFECLORAL|AMPHECLORAL";"";"2.0";"";"";"1961";"";"";"";"";"";"";"";"";"Anorexic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"1";"0";"0";"0";"0";"Unknown";"CC(Cc1ccccc1)/N=C/C(Cl)(Cl)Cl";"InChI=1S/C11H12Cl3N/c1-9(15-8-11(12,13)14)7-10-5-3-2-4-6-10/h2-6,8-9H,7H2,1H3/b15-8+";"False";"0"
"CHEMBL2105027";"HEXAZOLE";"HEXAZOLE";"";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCc1nncn1C1CCCCC1";"InChI=1S/C10H17N3/c1-2-10-12-11-8-13(10)9-6-4-3-5-7-9/h8-9H,2-7H2,1H3";"False";"0"
